,name,title,rating,date,text,helpful_vote
2869,Ranapar,"Low solubility, My personal recommendation - avoid this whey",1,16 April 2021,"The product is overall nothing too great. Maybe Good for beginners considering competitive price range, however I would not recommend anyone to take this. Muscles will still be tired inspite of drinking this and as far as muscle growth is considered I would rate it at 1 star.....Solubility in water is very poor and it takes time and lots of stirring for the powder to dissolve. Overall summary- avoid this",1
2870,Amazon Customer,Quality needs to be improved,2,23-May-21,"This is my second purchase of BM whey protein but I feel that this time the product is different. It doesn't gets mixed properly with water or milk, forms lump everytime. I had purchased salted caramel flavour but it is not printed in the packet. It is just a sticker stuck to the packet which can be removed. So I really doubt if I received the genuine product this time.",2
2871,Sirii,Don't buy coffee flavour...,1,6-Aug-22,Don't buy the coffee flavour I have tried literally all the flavours of this whey...before 1 year caffe Latte use to be the best flavour of this way but now a days u can buy any flavour but don't go for caffe latte this doesn't taste like coffee at all.. My all time favourite is strawberry flavour..salted caramel and Rocky road are also good flavours i gave tried those also...i actually loved salted caramel..,1
2872,dev,Genuinely Fake!!!!!!,1,27-Dec-21,BigMuscles is one brand which I always trusted.... But this product is either fake or totally pathetic.... The taste is nothing close to Belgian chocolate.... Mixibility is pathetic...its floats on top and forms lumps.... That's a sign of fake protein..... Pls do not buy,1
2873,Rishab Goswami,Best whey in affordable price 💪,5,27-Jul-20,Good in flavor and good for beginners and value for moneyAuthentic protein good mix ablity value for moneySuch a good product and good result to in mt budget thankyouu big muscle nutrition for these kind of affordable and high quality products 😊😊 happy customers,4
2874,Vikraman k,Good Taste and result....reasonable price,4,5-Jul-22,I have been consuming this Big muscle Whey since 3 years...finished my 2kg packs...I should say that the taste has improved a lot...I feel like drinking a chocolate milk shake..a rich chocolate...they have improved the taste over the period of 3 years...consume 2 scoops a day if u are working out on a daily basis for better result....,1
2875,Khushboo Rani,Foamy like soap,1,19-Oct-21,"I bought it second time but got disappointed. First time, the product didn't make any foam at all. Now, for my second purchase for the same product, a large amount of foam is generating. I have attached images. The foam is also not getting away. This is not genuine protein powder. Amazon customer care told me to contact BM directly.",1
2876,Brandon,Good price but quality isn't upto the mark.,3,30-Aug-21,"I was excited to receive this package because this was the 1st time I was trying a flavour other than chocolate whey. When I recieved it packaging and everything was great even the smell of the flavour was there, however once you mixed it or use your shaker the consistency of the protein becomes foamy and isn't thick even after using the recommended scoops and water too. I won't be ordering this flavour again unless this problem is resolved because I haven't faced this with other flavours or other brands as well. If you do order consider it an experiment which can result one of two ways.",1
2877,Amazon Customer,FAKE AND POTENTIALLY HARMFUL SUBSTANCE !!!,1,27 April 2021,"Fake product, had serious side effects just with 1 sip of this thing, it's definitely not whey protein. It's smelled and tasted aweful. No support from seller when I had requested for refund , please go for other brands but this, please be careful and always authenticate your purchase before consumption or else it could be fatal if the product is a fake like this one . Very disturbed and disappointed@bigmusclesnutrition.",2
2878,KARTIKAY AWASTHI,Fake products with proofs,1,24-Sep-20,"Pack I ordered last month and this month are way different, one brand will not make one kind of whey in two different packages and even flavors are different this pack I got is totally fake  there is a hint of coffee in flavor and there is a taste of sugar crystal all over. Buy BM when with transparent box only.",4
2879,verified purchaser shruti,pathetic quality,1,19-Aug-21,dont buy unless you want to drink sugar and milk powder. This product has paid reviews only! Worst quality protein. you can actually see dirt in the product . Just because it is little cheap doesn’t mean that it is worth buying. Rather don’t drink protein and take natural food . Again i repeat NOT WORTH IT.,1
2880,Shivratna ingale,This protein gives only 13 gram protein in one scoop,1,9-Jul-22,This product is fake because i watched so many videos on YouTube about this protein... All YouTuber tested this in lab and their lab test say's very low protein in this product..... I got that answer why this product price is so low..... I will not buy again this protein and this company product.... If you are seeing this message BM then reply why the lab report showing low protein in the product...!!!!!!!!!!!!!,1
2881,Curren,Ordered for the second time but tasted different this time(bad),1,20-Jul-21,I’m really disappointed with it’s after sale service.I had order this product for the second timeAnd ordered the same flavour as beforeBut this time the taste was real bad like kinda overcooked.I had 2-3 scoops but then itna ganda lagne laga ki i was just done.So i called the feedback team to tell them about the product but she was like you got the genuine product and product is totally fine.I told her that I ordered it for the second time and the taste is real bad.But she was just saying you won’t get any refund or exchange.I was like don’t give me refund but atleast send your team to take it for R&d process so that to check what’s the actual problemReal bad.Never buying again.,1
2882,Ravi B.,Think before and take ur decision single dought in mind felt regret for month,1,11-Jun-21,"Sticker on packing, it's being doutfull to ur mind, are u consuming OG product?,Insted of going through dought in mind go through other product, I get strawberry falver inside, test is not actually better, it's feel u r taking something artificial thing, before buying I also read above + ve review, will not recommend to buy,Consuming from last 2 weeks not observing myself closely not so effective.",2
2883,Umam KHAN,Good protein,5,17-Jun-21,"Product comes with great amount of protein in it. The flavor delivers by big muscle nutrition is out standing.  All the protein management is done very accurately from its protein content to its absorbency,  its flavor,  its mixibility,  its  bioavailability; all are perfectly organised.  Highly suitable for beginners.",2
2884,Anu sharma,Not for everyone,2,4-Jun-22,It includes sucralose which is way more sweeter than refined sugar. It is too sweet to have it you don't consume high sugar quantity. It is not suitable for diabetes and people with insulin resistance or pcos. If you don't have any of these issues you can have it for muscle building or to fulfill daily protien need.,1
2885,Harun,Tastes disgusting and soapy,2,26-Aug-21,"It does the job, absobancy and results are great, but the taste and texture is absolutely horrible.It tastes soapy and bitter and develops a lot of foam and it also makes whatever you mix with is extremely slimy and coats your throat in a weird way",2
2886,Karan C.,Very weak flavour.,2,25-Jan-22,"The flavour is terribly weak and almost non existent, thats not a good thing. The protein is sticky (shows poor quality) and seems loaded a bit heavily with silica. I will not buy again.",1
2887,Goutham,Taste of flavor differs from the one ordered through company website,2,13-Aug-21,Brought this product last week. I have already purchased vanilla flavor from the company’s official website. But this time i brought it from amazon. I can feel the difference in taste. It makes me wonder if the sellers are diluting the vanilla flavour by adding filler substances. I Will never order this again from amazon. Please order directly from bigmuscle nutrition’s official website.,1
2888,nayim ali khan,DONT BUY!!! VERY BAD PRODUCT,1,22-Jul-21,I have been using protein powder for quite a while now. I have used BigMuscles earlier but now their quality has dropped drastically. The product forms an insane amount of froth which does not go away even after 5 mins of swirling which basically means either the product is spiked or the raw material used was the cheapest available. Please don't go for BigMuscles for now even if you are a regular customer as it's not the same.,1
2889,sid,Talcum powder,2,25-Sep-21,Previously I ordered Belgium chocolate flavour.i tried this one and don't want to try any other flavours after this.the texture is just lik talc powder in this where as texture in Belgium chocolate was absolutely fine.,1
2890,siva Dorai,"Sugar is mentioned as zero, but it’s sweet - careful",2,31-Mar-22,"I have been taking this for a while now , despite it’s mentioned as no sugar, when I mix this with hot water itself it has mild sweet. Obviously what the pack says is false, wonder if I was sold fake product!",1
