,name,title,rating,date,text,helpful_vote
3052,Gotam,All ready sheald open,1,10-Jun-22,,1
3053,Mithun Kumar,Don't buy. Fake product.,1,3-Jun-20,FAKE product. After typing product authentication the ON website is saying invalid code. Meaning this is fake !,1
3054,Buyer,There's no importer sticker,1,7-Jan-22,,1
3055,Kanaganti Pavan,"Fake supplement, seal opened",1,10-Jun-22,,1
3056,Amazon Customer,Duplicate product,1,17-Dec-19,"Authentication failed, it's duplicate product i recieved from AmazonDon't buy it from Amazon",2
3057,A Rauniyar,Genuine product from Cloudtail,5,23-Dec-17,"At first I was sceptical of purchasing this because of negative reviews related to fake but thanks to Amazon and cloudtail the product is genuine and satisfied all the authentication procedures.Also, I got it for 2499/- which is quite a great deal.",1
3058,Md hadish,Nice,5,22-Feb-21,Nice,2
3059,Karan Kolhe,Tampered product,1,14-May-22,,1
3060,Anshpreet Waraich,Please don't buy it online,1,14-Sep-21,Please don't buy it onlineIt is bad ??,1
3061,gabriel,Product authentication code is not approving so i am returning the product,1,25-Jun-21,I dont feel the product is authentic because the code is in valid,1
3062,Mo rukhshad,Superb,2,29-Mar-22,Bodybuilding,1
3063,Neeraj gupta,Very disappointing,1,16-Nov-21,Flavour &  taste was not good,1
3064,Pankhuri,Don't buy this,1,26 April 2020,Its absolutely fake. Don't waste your money. All seals are broken and the authenticity code proves it's inauthenticity.,1
3065,Paras Gaur,Original!!!,5,1-Sep-17,Nice product.....100% original.....Have bought twice from this vendor....I will recommend,2
3066,Narendra K.,Five Stars,5,7-Dec-17,"Awsome product, verified the qr code its original. Works great on body also.",1
3067,Mohammed Ramzan,Five Stars,5,28-Nov-17,Awesome product guys buy now and use this product I hope you guys like this,1
3068,Varun Dhir,Fake,1,16-May-20,Fake product... I used it during workout and i was feeling the weakness in my body.. didn?? get the macros i counted for the day,1
3069,Mohit chaudhary,Bhut bakwas h bhai koi mt lena... Seal break mile or local product mila...,1,15-Jun-21,I dislike the product was changed becs seal was broken,1
3070,Deepak Vij,Looks FAke product,1,18-Sep-18,not sure about is this product is orginal or mixed.. dint find it good,2
3071,Abdul Manan,Nice,5,25-May-21,Nice packaging. Original product.,1
3072,Thor,Good taste but cons is increases body fat too and ...,4,17 April 2016,Helps in mass and muscle gain.Good taste but cons is increases body fat too and little difficult to digest.,1
3073,SANDEEP GILL,Average,3,29-Jun-19,Flavor is good but not as effective as expected,1
3074,reality,buy this product..dont go for low price gainer,5,1-Aug-19,Best gainer...good taste... Really helpsIt dissolves fully.. No lumps formation... So optimum nutrition for the best i suggest,1
3075,MK,The content printed on jar did not match the content as advert,1,6-Nov-18,Product did not look authentic,1
3076,Ponnala santhosh kumar,Go for it,5,30-May-21,Product is good but the packaging could be better.,1
3077,Daniel George,No Results,4,19-May-20,"No results but still No side effects. So, Satisfied",1
3078,Shekhar Aney,Amazing product.,5,3-May-18,"Amazing product.,just what i needed, genuine u can check it on Importer website, and last but not least superb and quick delivery,thank u so much Amazon",1
3079,Utkarsh priyadarshi,Fake,1,27-Feb-21,Fake,2
3080,hrithik,Duplicate gold standard  powder,1,23-Dec-20,Duplicate product,2
3081,Aakash,Good with milk only,4,5-Feb-18,Good with milk.Bad with water (tasted bitter in my tongue).,1
3082,Harsh tyagi,It?? a fake product,1,9-Nov-20,Shake is almost like a water even after adding 2 scoop of protein,1
3083,bhanu prakash,Good,5,14-Feb-21,Good,2
3084,Neelkant,Originality,3,2-Mar-20,My product didn't get verified with authentification code.... May b item is fake,1
3085,Amazon Customer,Poor taste,3,9 April 2021,flavour tastes cheap chocolate candy,1
3086,Sanjay,Waste of money  no test and no quality. Very bad product naver buy,1,11-Mar-22,,1
3087,Ketan,Box not in good condition,5,11-Dec-20,There is no problem with the product. But delievery from Amazon sucks.,1
3088,mahesh m.,Too sweet,1,17-Nov-18,Too much sugar I have doubts weather they are selling original product or not nutritional information is different on container sugar quantitie is much more than mentiond,1
3089,Abhinav Ranga,Box was damaged,2,31-Jul-21,,1
3090,Durai,Super original product,5,14-Mar-21,Original product superb,1
3091,Max,Seller send expired product,1,4-Dec-21,,1
3092,Navdeep Mansa,Five Stars,5,6-Jan-18,Original product received,2
3093,Himanshu,100% Original and awsome product,5,14-Aug-16,first was worried that whether the product which i get will orginal ir fake but i recieved the product it was 100% original and awsome quality  thanks amazon for a great service,1
3094,Vaibhav Tushar,Bottle arrived without seal,1,2-Oct-21,,1
3095,Seenu PRA,Not,3,20-Mar-21,Not happy not happy,1
3096,Gunraj,Good,5,27-Jun-16,"Double rich Chocolate is awesome flavour, Amazon good work and the product appears original don't currently know how effective it will be in long term but surely boosts confidence",1
3097,maulik,Five Stars,5,22-Mar-18,"100% original product. Got in offer, 2 lbs in 2600",2
3098,nakul Gujjar,Fake supplement local me,1,9-Dec-20,Fake supplement ha,2
3099,Areef Hameed,Get the best and forget the rest!!!,5,6-Feb-21,Absolute value for money!!!!!?????1,
3100,Md Imran,Its all good,5,15-May-21,One of the best product.,1
3101,Joshua,Low quantity,3,26-Jul-20,"The quantity of a product is gradually reducing, what's going onnn!!!!!?",1
3102,Deepak,Fake product,1,5-Mar-21,"The media could not be loaded.
                



?Alert it fake",1
3103,Shivin,This is not authentic.I want my money back,1,12-Aug-21,Not authentic,1
3104,Govind Chavhan,Duplicate product,1,25-Mar-21,Showing side effects,1
3105,Himanshu,Awesome product,5,5-Mar-21,Good product first time ordered awesome quality,1
3106,Bablu singh,Ok,5,16-Mar-21,Provide you product expire date,1
3107,renu kanwar,Excellent,5,3-Jun-21,Good product,1
3108,Mohamed Faridh,worth every penny??,5,2-Jun-21,loved it ???,1
3109,Sidhu saab,Answer this,1,12-Dec-19,Six digit scratch code and imported by glanbia not by bright commoditiesIs it genuine,1
3110,Amazon Customer,Awesome,5,17-Jan-19,Very effective product I must say ... Makes u feel energetic,1
3111,Akhil,Good,5,23-Sep-21,Good,1
3112,Amazon Customer,Looks 100% Authentic in visual benchmarks.,5,14-Dec-18,"Just received, so want to tell you all, it looks 100% authentic, having importer seal, ON seal, batch no, expiry etc",1
3113,Utkarsh,Awesome,5,8-Sep-21,Protein intake,1
3114,Rishi,Product is genuine!,5,24-Dec-17,Product is 100% genuine. I used it for a month and half with very good results. Go for it.,1
3115,NARENDRA,Not good,1,21-Dec-18,Don't  buy this protein its fake...substance....not...any chAnge in ur body....its not a good option for protein....its is waste of money,1
3116,Mr. J,Fake product,1,29-Jun-19,"This was the third time I bought it, first 2 times I got the original one. But sadly this time I got a FAKE product",1
3117,Deepinder c.,Dont buy this product,1,14-Aug-21,Its fake,1
3118,Arun,It?? great :),5,8-Feb-21,Good and genuine  ????,1
3119,Amit,100% originally  hai,5,18-Sep-21,Suoerb,1
3120,Aditya,Mixbility is the very good in this product,5,16-Feb-21,Genuine product purchase,1
3121,Inderjeet R.,Good product.,5,23-Jan-17,Nice flavor. The product looks genuine box is not tempered in any way as was mentioned in earlier reviews.,3
3122,Mohamed Khadir,Great product and quick delivery!,5,14-Nov-16,Great product and its genuine seller. And they r official sellers to ON.,2
3123,Ashish Singh,Nice product,5,4-Oct-17,"Genuine authentic product, courier guys doing their drama as expected",1
3124,Vivek,Best taste and Result,5,26-Jun-15,No need to comment for performance of ON protein. It's the best. Rocky Road flavor tastes really good. Loved it :),1
3125,siddhant,Original,5,24-Jan-18,Thanks cloudtail for the original product,1
3126,Rahul dhanavade,Fake,1,6-May-21,Fake products,1
3127,raj,no scoop,4,21-Feb-21,very good product,1
3128,Saurav kumar roy,100% genuine product,5,14 April 2020,awesome quality whey!,1
3129,Dawood Ebrahim,Best,5,10-Feb-21,Authentic product,1
3130,Abhishek Tripathi,Issue with ONN products.,1,23-Jan-18,"It was duplicate. I bought it for two times. Both the time it was the same, NO EFFECT",5
3131,ABHAY s.,Best protein,5,2-Jun-21,Best protein,1
3132,AGPrimeGroup,Old product. Didn't get dissolved,2,15 April 2018,2 rating for taking it back. I was intended to put 1 rating. Powder was old and didn't get dissolved in milk/Water.,3
3133,vishal khapare,Fake,1,1-Aug-18,Today I received on whey 100% gold 1 kg pack there is no Qr code for scan. One QR code there while scanning they show snapdeal website. It is totally fake product.,1
